,Int'l Plan,VMail Plan,VMail Message,CustomerId,Eve Charge,Night Charge,Intl Calls,Intl Charge,CustServ Calls,Churn?
2723,no,yes,24,2723,13.73,7.93,9,3.51,2,False.
2724,no,no,0,2724,15.34,9.79,11,2.57,2,True.
2725,no,no,0,2725,11.86,8.87,3,3.24,0,False.
2726,no,no,0,2726,11.73,6.69,1,2.67,2,False.
2727,yes,no,0,2727,12.13,8.15,3,3.16,0,False.
2728,no,no,0,2728,24.23,7.49,3,1.67,2,False.
2729,no,no,0,2729,19.03,9.54,4,2.35,2,False.
2730,no,yes,27,2730,16.99,10.99,8,4.0,1,False.
2731,no,no,0,2731,18.46,10.94,6,3.75,0,True.
2732,yes,no,0,2732,30.91,5.7,2,4.56,5,True.
2733,no,no,0,2733,21.81,10.59,0,0.0,2,False.
2734,yes,yes,30,2734,13.03,10.51,3,3.0,1,False.
2735,yes,yes,26,2735,16.05,9.6,3,3.59,0,True.
2736,no,yes,27,2736,21.59,10.92,5,2.48,3,False.
2737,no,no,0,2737,17.99,10.93,2,2.67,1,False.
2738,no,no,0,2738,12.88,6.44,3,2.03,1,False.
2739,no,yes,9,2739,17.85,6.26,9,2.92,0,False.
2740,no,no,0,2740,14.76,11.57,1,2.78,0,False.
2741,no,no,0,2741,18.4,9.66,2,3.35,1,False.
2742,no,yes,31,2742,19.13,10.56,1,2.89,2,False.
2743,no,no,0,2743,22.66,10.95,7,2.16,2,False.
2744,no,no,0,2744,16.61,4.61,7,1.92,1,False.
2745,no,yes,40,2745,15.35,7.83,2,2.75,2,True.
2746,no,no,0,2746,13.8,6.98,1,3.62,3,False.
2747,no,no,0,2747,19.7,12.76,1,1.67,0,True.
2748,no,no,0,2748,15.44,7.98,10,2.08,2,False.
2749,no,no,0,2749,17.2,7.71,6,3.83,1,False.
2750,no,no,0,2750,15.95,6.59,6,2.35,1,False.
2751,no,no,0,2751,22.98,8.59,4,2.13,0,False.
2752,no,yes,39,2752,15.16,11.09,1,2.19,3,False.
2753,no,no,0,2753,14.57,8.39,2,3.48,2,False.
2754,no,yes,23,2754,12.53,15.76,7,3.05,1,False.
2755,no,no,0,2755,22.3,6.72,3,2.89,0,False.
2756,no,no,0,2756,13.06,2.25,1,3.38,2,False.
2757,no,no,0,2757,24.08,12.84,7,1.57,2,False.
2758,no,no,0,2758,20.43,10.68,3,3.24,0,False.
2759,no,no,0,2759,14.26,6.38,9,3.4,1,False.
2760,yes,no,0,2760,15.02,11.85,4,3.83,0,True.
2761,no,no,0,2761,15.9,9.91,7,2.84,1,False.
2762,no,no,0,2762,13.94,7.62,4,2.57,3,False.
2763,no,yes,19,2763,15.76,8.67,2,2.21,3,False.
2764,no,yes,23,2764,22.53,10.79,3,4.02,2,False.
2765,no,no,0,2765,13.86,9.05,3,2.89,1,False.
2766,yes,no,0,2766,26.64,9.71,6,2.84,1,False.
2767,no,yes,9,2767,27.61,3.6,4,2.21,3,False.
2768,no,yes,44,2768,12.76,11.11,2,3.24,1,False.
2769,no,no,0,2769,11.31,11.39,2,2.46,1,False.
2770,no,yes,30,2770,19.18,8.49,3,1.54,2,False.
2771,no,yes,31,2771,16.93,9.89,6,3.56,1,False.
2772,no,no,0,2772,15.11,7.78,2,1.59,4,True.
2773,no,yes,34,2773,19.17,8.38,5,1.65,2,True.
2774,yes,yes,32,2774,20.12,8.65,3,3.56,0,True.
2775,no,yes,24,2775,19.97,7.49,13,2.43,1,False.
2776,no,yes,30,2776,21.21,7.1,7,2.0,0,False.
2777,no,no,0,2777,21.54,12.29,6,3.32,2,False.
2778,no,no,0,2778,18.0,8.91,3,2.78,1,False.
2779,no,no,0,2779,18.09,8.01,4,2.3,0,False.
2780,no,no,0,2780,18.02,12.7,4,3.05,3,False.
2781,no,no,0,2781,14.42,11.89,3,2.43,2,False.
2782,no,no,0,2782,14.51,10.68,3,3.13,3,False.
2783,no,yes,17,2783,20.71,9.54,2,2.46,1,False.
2784,no,no,0,2784,20.7,10.39,3,2.94,3,True.
2785,no,no,0,2785,18.0,6.21,3,2.48,5,True.
2786,no,yes,29,2786,22.4,10.11,6,2.43,6,True.
2787,no,no,0,2787,18.26,9.06,6,2.92,1,False.
2788,no,no,0,2788,20.99,9.0,2,1.94,0,False.
2789,no,yes,27,2789,10.82,12.8,4,2.08,2,False.
2790,no,yes,27,2790,8.78,7.39,3,2.46,0,False.
2791,no,no,0,2791,24.88,10.11,3,1.49,0,False.
2792,no,no,0,2792,21.77,7.95,4,3.0,1,False.
2793,no,yes,27,2793,19.05,10.86,7,3.89,2,False.
2794,yes,no,0,2794,20.95,7.79,3,2.94,0,True.
2795,no,no,0,2795,17.99,8.77,2,2.51,1,False.
2796,no,no,0,2796,9.85,8.34,2,4.37,0,False.
2797,no,no,0,2797,19.67,5.9,4,2.7,2,False.
2798,no,no,0,2798,15.24,11.12,8,2.75,1,False.
2799,no,no,0,2799,11.14,9.76,3,2.54,3,False.
2800,yes,no,0,2800,16.71,8.64,2,2.97,0,True.
2801,no,no,0,2801,21.31,12.88,3,1.65,4,False.
2802,no,no,0,2802,17.74,9.15,2,3.89,2,False.
2803,no,no,0,2803,11.24,8.0,8,2.86,3,False.
2804,no,no,0,2804,17.34,10.09,4,2.46,1,False.
2805,yes,yes,28,2805,21.56,5.78,5,3.08,1,False.
2806,no,no,0,2806,17.95,11.67,8,3.67,2,False.
2807,no,no,0,2807,12.95,6.04,4,3.19,2,False.
2808,no,yes,25,2808,24.65,7.97,5,3.13,1,False.
2809,no,no,0,2809,13.0,9.72,3,0.95,1,False.
2810,no,yes,42,2810,22.38,9.65,4,3.0,0,False.
2811,no,no,0,2811,8.82,8.13,5,2.92,2,False.
2812,no,yes,33,2812,20.02,12.06,6,2.97,2,False.
2813,no,no,0,2813,12.13,11.62,4,3.32,3,False.
2814,no,no,0,2814,18.16,9.83,6,2.89,1,False.
2815,no,yes,23,2815,21.65,11.27,5,1.94,2,False.
2816,no,no,0,2816,15.85,8.79,6,4.94,1,True.
2817,no,no,0,2817,16.52,6.44,9,3.08,1,False.
2818,yes,no,0,2818,14.0,5.0,4,2.73,1,False.
2819,no,no,0,2819,12.22,6.3,3,2.78,0,True.
2820,no,yes,27,2820,16.6,12.45,2,3.56,4,False.
2821,no,no,0,2821,14.47,9.41,5,1.54,0,False.
2822,yes,no,0,2822,24.79,4.34,3,3.02,0,False.
2823,no,no,0,2823,15.9,6.01,4,4.48,2,False.
2824,no,no,0,2824,20.09,8.44,5,3.54,0,True.
2825,no,no,0,2825,18.3,6.47,9,3.86,2,False.
2826,no,no,0,2826,17.04,9.12,11,2.75,2,False.
2827,no,no,0,2827,18.2,9.67,4,2.78,5,True.
2828,yes,no,0,2828,10.96,11.34,6,1.7,4,True.
2829,no,yes,26,2829,19.07,9.18,4,3.4,1,False.
2830,no,no,0,2830,12.44,7.62,6,2.84,1,False.
2831,no,no,0,2831,18.44,10.97,3,2.67,1,False.
2832,no,no,0,2832,14.74,11.53,5,2.03,3,False.
2833,no,no,0,2833,13.26,6.13,9,3.13,2,False.
2834,no,no,0,2834,12.18,5.88,7,3.16,1,False.
2835,no,yes,33,2835,17.12,7.98,15,2.81,3,False.
2836,no,no,0,2836,18.22,8.08,5,2.78,2,False.
2837,no,no,0,2837,19.46,10.0,3,3.86,1,False.
2838,no,yes,35,2838,16.15,6.24,3,2.84,2,False.
2839,no,no,0,2839,18.24,13.78,2,3.83,2,True.
2840,no,yes,41,2840,11.57,8.25,7,2.92,0,False.
2841,no,no,0,2841,19.18,6.77,8,3.78,0,False.
2842,no,yes,20,2842,18.28,10.73,2,2.54,0,False.
2843,no,no,0,2843,16.64,9.45,6,2.7,1,False.
2844,no,no,0,2844,18.16,6.37,4,3.11,1,False.
2845,yes,no,0,2845,17.6,8.2,4,1.22,0,False.
2846,no,no,0,2846,13.84,12.24,4,2.73,1,False.
2847,yes,yes,32,2847,17.8,10.4,4,3.29,0,False.
2848,no,no,0,2848,12.22,8.95,2,2.16,0,False.
2849,no,no,0,2849,15.43,8.36,4,2.08,1,False.
2850,no,no,0,2850,18.45,8.19,5,2.7,2,False.
2851,no,no,0,2851,14.97,8.53,3,2.21,2,False.
2852,no,no,0,2852,10.73,12.34,4,1.24,1,False.
2853,no,yes,21,2853,16.77,12.03,3,2.35,2,False.
2854,no,no,0,2854,16.03,12.53,4,2.86,1,False.
2855,no,no,0,2855,22.16,9.05,2,2.19,1,False.
2856,no,no,0,2856,11.69,10.17,4,2.7,0,False.
2857,no,no,0,2857,17.62,10.29,2,1.51,1,False.
2858,no,yes,28,2858,21.06,6.88,3,2.0,1,False.
2859,no,no,0,2859,5.74,8.37,3,3.11,0,False.
2860,no,no,0,2860,20.08,10.81,6,3.19,2,False.
2861,no,yes,19,2861,20.55,9.71,3,3.54,4,False.
2862,no,yes,24,2862,25.97,7.15,6,3.27,0,False.
2863,no,no,0,2863,14.2,12.61,3,2.62,3,False.
2864,no,no,0,2864,13.66,9.14,2,3.38,0,False.
2865,no,yes,32,2865,23.49,8.33,6,2.32,2,True.
2866,no,no,0,2866,9.03,8.9,4,3.0,2,False.
2867,no,no,0,2867,13.09,10.67,6,3.02,1,False.
2868,yes,no,0,2868,19.52,14.97,3,3.67,0,True.
2869,no,yes,20,2869,21.79,15.06,2,2.4,1,False.
2870,no,no,0,2870,22.08,6.66,9,2.46,2,False.
2871,no,no,0,2871,18.31,8.41,2,3.05,2,False.
2872,no,no,0,2872,10.25,6.88,2,2.48,2,False.
2873,no,no,0,2873,11.08,10.34,5,1.86,2,False.
2874,no,no,0,2874,19.24,11.11,10,3.32,0,True.
2875,no,yes,32,2875,21.38,9.39,2,1.78,3,False.
2876,no,no,0,2876,15.24,12.85,6,2.81,3,False.
2877,no,no,0,2877,15.94,8.86,3,1.76,2,False.
2878,no,yes,19,2878,21.9,8.57,6,2.59,0,False.
2879,no,yes,26,2879,14.69,7.82,2,2.7,1,False.
2880,no,no,0,2880,8.7,5.84,5,2.65,1,False.
2881,no,yes,20,2881,23.58,6.2,3,1.67,1,False.
2882,yes,no,0,2882,12.0,12.07,2,3.08,2,True.
2883,no,no,0,2883,20.18,10.76,11,2.65,1,False.
2884,no,no,0,2884,14.24,11.7,4,2.35,1,True.
2885,no,no,0,2885,13.72,10.44,2,2.27,1,False.
2886,no,no,0,2886,22.49,8.34,3,2.67,1,False.
2887,no,yes,50,2887,11.3,6.15,4,3.0,2,False.
2888,no,yes,36,2888,17.6,11.51,2,2.94,1,False.
2889,no,no,0,2889,20.18,6.54,6,2.27,1,True.
2890,no,no,0,2890,12.28,5.66,1,3.13,0,False.
2891,no,no,0,2891,16.37,11.66,5,3.29,0,False.
2892,no,yes,34,2892,12.07,8.27,7,3.19,1,False.
2893,no,yes,27,2893,13.18,11.32,6,1.94,0,False.
2894,no,no,0,2894,21.11,10.63,2,3.97,3,False.
2895,yes,no,0,2895,13.01,5.57,4,1.73,0,False.
2896,no,no,0,2896,16.38,6.38,4,2.46,1,False.
2897,no,yes,32,2897,16.99,7.69,3,4.48,0,False.
2898,no,no,0,2898,17.64,7.62,5,1.51,2,False.
2899,no,yes,36,2899,21.81,9.67,4,1.03,1,False.
2900,no,no,0,2900,17.84,10.02,5,2.13,1,True.
2901,no,yes,17,2901,19.82,7.46,7,2.51,4,True.
2902,no,yes,15,2902,15.96,11.68,3,2.7,2,False.
2903,no,yes,32,2903,22.87,9.16,4,1.81,5,False.
2904,yes,no,0,2904,12.06,9.02,9,2.81,2,False.
2905,no,no,0,2905,11.55,8.31,9,1.03,3,False.
2906,no,yes,19,2906,15.89,11.24,0,0.0,1,False.
2907,no,no,0,2907,23.27,6.76,1,3.46,0,False.
2908,no,no,0,2908,17.14,12.64,2,2.13,2,True.
2909,no,no,0,2909,8.42,9.52,2,2.08,2,False.
2910,no,no,0,2910,15.69,7.06,2,2.46,2,False.
2911,yes,no,0,2911,18.88,7.05,3,3.51,1,False.
2912,no,no,0,2912,15.94,5.38,3,1.16,0,False.
2913,no,no,0,2913,21.27,7.11,4,2.92,1,False.
2914,no,yes,34,2914,12.08,9.66,4,3.38,4,False.
2915,no,no,0,2915,21.16,7.14,2,3.89,4,False.
2916,no,no,0,2916,13.48,8.45,6,2.84,2,False.
2917,no,no,0,2917,13.86,12.06,3,2.24,0,False.
2918,no,no,0,2918,22.59,8.21,0,0.0,4,False.
2919,no,no,0,2919,13.96,9.06,5,2.54,0,False.
2920,no,no,0,2920,21.51,8.81,4,2.89,1,False.
2921,no,no,0,2921,15.44,8.88,2,4.29,2,False.
2922,no,no,0,2922,20.57,11.11,2,2.75,2,False.
2923,no,no,0,2923,23.38,9.54,3,4.51,2,False.
2924,no,no,0,2924,20.99,11.45,3,2.78,1,True.
2925,no,no,0,2925,20.41,7.38,2,3.13,2,True.
2926,no,no,0,2926,20.0,13.14,3,1.35,4,True.
2927,no,yes,23,2927,19.36,7.13,3,2.75,1,False.
2928,no,no,0,2928,17.42,10.09,3,2.65,2,False.
2929,no,no,0,2929,19.76,8.6,4,4.02,3,False.
2930,no,no,0,2930,12.26,5.42,12,3.48,1,False.
2931,no,no,0,2931,21.39,8.62,6,2.94,2,False.
2932,no,no,0,2932,0.0,7.89,6,3.19,1,False.
2933,yes,no,0,2933,26.06,6.49,4,0.57,1,False.
2934,no,no,0,2934,11.14,10.74,3,2.32,2,True.
2935,no,no,0,2935,17.75,10.08,2,2.65,0,False.
2936,no,no,0,2936,14.95,9.69,2,2.57,0,True.
2937,no,yes,40,2937,17.54,5.68,4,3.62,0,False.
2938,no,no,0,2938,22.13,3.99,5,1.89,1,False.
2939,no,no,0,2939,22.19,11.82,5,3.59,0,False.
2940,no,no,0,2940,7.65,9.23,5,1.97,1,False.
2941,no,yes,31,2941,21.83,11.24,1,3.11,4,False.
2942,yes,no,0,2942,22.07,6.89,3,2.7,1,True.
2943,no,yes,19,2943,20.51,9.51,2,2.11,0,False.
2944,no,no,0,2944,18.66,3.32,5,2.65,0,False.
2945,no,no,0,2945,22.07,10.35,2,3.78,0,False.
2946,no,yes,19,2946,20.94,8.96,4,1.11,1,False.
2947,no,no,0,2947,24.37,10.83,13,2.43,1,True.
2948,yes,no,0,2948,18.33,10.65,5,2.84,1,False.
2949,yes,no,0,2949,12.96,6.66,5,2.7,2,False.
2950,no,no,0,2950,16.93,10.98,4,3.19,0,True.
2951,no,no,0,2951,16.12,11.53,7,3.48,2,False.
2952,no,no,0,2952,19.22,12.09,3,2.21,5,True.
2953,no,no,0,2953,21.19,11.24,4,2.65,7,False.
2954,no,no,0,2954,17.68,9.36,4,2.27,3,False.
2955,no,no,0,2955,14.41,8.71,5,2.78,1,False.
2956,no,no,0,2956,22.79,6.34,18,2.32,1,False.
2957,no,yes,20,2957,16.97,9.74,1,1.97,1,False.
2958,no,no,0,2958,18.38,11.49,2,1.7,6,True.
2959,no,no,0,2959,17.83,9.48,4,2.46,1,False.
2960,no,no,0,2960,11.47,6.85,3,2.7,5,True.
2961,no,yes,36,2961,13.87,7.77,2,2.16,6,True.
2962,no,no,0,2962,14.88,8.3,5,1.46,1,False.
2963,no,yes,30,2963,15.59,10.58,7,3.13,0,False.
2964,no,no,0,2964,18.23,10.52,1,2.13,3,True.
2965,no,no,0,2965,8.3,8.18,3,2.27,1,False.
2966,no,no,0,2966,13.75,9.76,5,2.16,1,False.
2967,no,yes,20,2967,23.53,6.75,6,2.75,0,False.
2968,no,no,0,2968,23.02,9.87,2,3.75,1,True.
2969,no,no,0,2969,18.14,8.38,2,2.13,2,False.
2970,no,yes,22,2970,19.69,10.0,12,1.73,1,False.
2971,yes,no,0,2971,15.95,5.5,2,2.59,0,True.
2972,no,yes,35,2972,11.99,9.54,4,2.73,2,True.
2973,no,no,0,2973,17.18,9.47,5,2.81,0,False.
2974,no,no,0,2974,19.14,8.78,6,1.89,1,False.
2975,no,no,0,2975,11.19,10.59,4,3.19,0,False.
2976,yes,no,0,2976,18.59,10.62,5,3.11,1,False.
2977,no,no,0,2977,12.65,10.1,2,1.81,0,False.
2978,no,no,0,2978,18.26,11.16,5,3.51,1,False.
2979,no,no,0,2979,17.71,9.4,3,2.38,7,True.
2980,no,no,0,2980,23.43,9.06,3,3.86,3,True.
2981,no,no,0,2981,14.21,8.77,6,2.62,1,False.
2982,no,no,0,2982,19.08,12.3,5,2.4,2,False.
2983,no,no,0,2983,16.35,10.92,4,2.13,1,False.
2984,no,no,0,2984,14.21,4.51,6,2.92,1,False.
2985,no,no,0,2985,23.89,7.13,5,2.97,3,False.
2986,no,yes,12,2986,12.86,9.09,3,2.84,2,False.
2987,yes,no,0,2987,10.1,6.66,3,3.7,3,True.
2988,no,no,0,2988,14.89,10.01,5,3.24,3,False.
2989,yes,no,0,2989,17.96,6.12,3,3.73,2,True.
2990,no,yes,28,2990,11.7,9.17,6,2.24,1,False.
2991,yes,no,0,2991,11.08,9.33,5,1.97,1,False.
2992,no,yes,24,2992,12.19,8.59,3,3.13,1,False.
2993,no,no,0,2993,14.47,8.74,3,3.38,1,False.
2994,no,no,0,2994,25.72,8.62,7,1.49,1,True.
2995,no,yes,31,2995,16.29,6.89,2,3.56,2,False.
2996,no,yes,34,2996,11.41,7.58,3,3.59,1,False.
2997,no,yes,30,2997,18.34,6.97,2,2.11,0,False.
2998,no,no,0,2998,21.48,10.16,3,3.32,0,False.
2999,no,no,0,2999,19.13,10.81,5,2.59,1,False.
3000,no,no,0,3000,10.84,13.02,4,3.92,3,False.
3001,no,no,0,3001,15.94,8.52,3,3.11,1,False.
3002,no,no,0,3002,19.14,10.11,8,2.4,3,True.
3003,no,no,0,3003,12.95,10.64,3,2.54,1,False.
3004,no,no,0,3004,21.86,4.12,3,4.37,1,False.
3005,no,no,0,3005,21.62,8.88,2,2.84,2,False.
3006,no,no,0,3006,12.49,9.77,7,2.67,1,False.
3007,no,no,0,3007,13.16,8.61,5,3.81,3,False.
3008,no,yes,31,3008,15.6,9.31,2,3.51,0,False.
3009,no,yes,39,3009,21.57,5.79,3,1.81,5,False.
3010,no,no,0,3010,24.54,5.0,3,3.27,2,False.
3011,no,yes,37,3011,20.56,11.01,3,2.86,1,False.
3012,no,no,0,3012,16.12,9.3,3,3.0,1,False.
3013,no,no,0,3013,15.77,11.25,6,1.4,2,False.
3014,no,no,0,3014,12.2,9.48,4,3.19,0,False.
3015,no,yes,25,3015,22.94,10.31,7,1.92,2,False.
3016,no,no,0,3016,12.83,11.05,9,3.94,1,False.
3017,no,no,0,3017,19.9,9.52,3,1.62,5,False.
3018,no,no,0,3018,11.92,10.23,2,3.29,2,False.
3019,no,no,0,3019,13.45,12.95,3,3.73,3,True.
3020,no,yes,23,3020,18.37,7.06,4,2.65,1,False.
3021,no,no,0,3021,16.48,10.42,2,2.73,0,False.
3022,no,yes,33,3022,9.76,9.92,7,0.78,0,False.
3023,no,yes,35,3023,17.71,3.93,2,3.75,4,True.
3024,no,no,0,3024,16.97,2.4,5,3.11,1,False.
3025,no,yes,22,3025,6.8,5.44,12,4.21,2,False.
3026,no,yes,32,3026,16.34,11.07,4,2.92,6,False.
3027,no,yes,28,3027,24.29,9.14,6,2.54,4,False.
3028,no,no,0,3028,19.75,11.75,6,3.38,1,False.
3029,no,yes,34,3029,17.65,9.26,4,2.48,0,False.
3030,no,no,0,3030,14.23,9.74,5,3.78,3,False.
3031,yes,no,0,3031,12.61,10.74,3,3.38,3,False.
3032,no,no,0,3032,8.61,7.53,7,2.11,1,False.
3033,no,no,0,3033,21.23,9.51,3,3.67,1,False.
3034,no,yes,42,3034,14.52,4.7,8,3.02,1,False.
3035,no,no,0,3035,18.84,8.58,3,3.13,4,True.
3036,no,no,0,3036,17.82,7.4,5,2.54,3,False.
3037,no,no,0,3037,20.64,11.15,4,1.76,0,False.
3038,no,yes,28,3038,12.03,10.68,3,1.73,2,False.
3039,no,no,0,3039,15.61,6.83,2,2.84,1,False.
3040,no,no,0,3040,16.75,13.25,4,2.84,0,False.
3041,no,no,0,3041,16.97,9.28,4,1.76,0,False.
3042,no,no,0,3042,15.96,6.21,2,2.24,0,False.
3043,no,no,0,3043,13.15,7.4,2,2.43,1,False.
3044,no,no,0,3044,19.13,10.35,2,2.3,1,False.
3045,no,no,0,3045,19.12,8.02,3,2.84,2,True.
3046,no,no,0,3046,21.96,4.93,4,4.0,1,False.
3047,no,no,0,3047,16.44,4.03,5,3.46,2,False.
3048,no,no,0,3048,13.35,8.17,6,3.78,0,False.
3049,no,no,0,3049,17.69,9.21,3,4.21,3,False.
3050,no,no,0,3050,15.98,9.89,4,3.65,4,True.
3051,no,no,0,3051,20.08,9.25,2,4.21,1,False.
3052,no,no,0,3052,17.24,10.49,2,3.48,2,False.
3053,no,no,0,3053,16.44,11.45,10,1.89,0,False.
3054,no,no,0,3054,19.81,6.85,7,2.46,0,False.
3055,no,no,0,3055,16.78,8.47,2,2.62,2,False.
3056,no,no,0,3056,12.91,9.83,2,2.89,2,False.
3057,no,no,0,3057,22.45,9.17,3,1.97,1,False.
3058,no,no,0,3058,18.62,7.56,8,1.92,3,False.
3059,no,yes,35,3059,14.21,9.26,2,3.19,2,False.
3060,no,no,0,3060,16.1,15.85,5,2.27,3,False.
3061,no,no,0,3061,15.9,12.7,6,3.35,2,False.
3062,no,yes,31,3062,15.34,6.81,4,3.51,0,False.
3063,no,yes,25,3063,9.91,6.37,2,3.29,1,False.
3064,no,no,0,3064,20.16,9.45,2,2.35,4,True.
3065,no,yes,29,3065,22.8,7.56,6,2.27,3,False.
3066,no,no,0,3066,18.22,8.86,5,1.94,3,False.
3067,no,no,0,3067,14.75,9.81,4,2.73,0,False.
3068,no,yes,21,3068,18.96,5.58,1,2.57,2,False.
3069,no,yes,26,3069,13.64,9.82,3,2.67,1,False.
3070,no,no,0,3070,18.21,8.01,2,3.24,3,True.
3071,no,yes,34,3071,10.99,6.13,12,1.7,1,False.
3072,no,no,0,3072,15.98,10.59,5,2.3,0,True.
3073,no,yes,38,3073,13.06,11.72,5,2.0,2,False.
3074,no,no,0,3074,17.34,5.31,3,1.78,1,False.
3075,no,yes,40,3075,29.01,7.46,3,1.7,2,False.
3076,no,no,0,3076,11.45,7.68,3,2.7,2,False.
3077,no,yes,29,3077,26.72,12.61,2,3.86,0,False.
3078,no,no,0,3078,9.19,9.19,3,3.56,1,False.
3079,no,no,0,3079,14.86,8.29,2,2.13,5,True.
3080,no,no,0,3080,20.15,5.32,4,4.73,0,False.
3081,no,no,0,3081,21.6,7.94,3,1.59,6,False.
3082,no,no,0,3082,16.3,5.96,4,3.27,3,False.
3083,no,no,0,3083,12.1,14.25,5,3.38,0,False.
3084,no,no,0,3084,21.84,8.35,2,3.27,2,False.
3085,yes,no,0,3085,18.96,10.94,7,2.7,3,False.
3086,yes,no,0,3086,12.99,7.21,8,3.02,3,False.
3087,no,no,0,3087,24.09,11.79,9,2.32,0,False.
3088,no,yes,29,3088,14.95,9.32,3,2.4,1,False.
3089,no,yes,30,3089,14.45,5.76,4,2.54,3,False.
3090,no,no,0,3090,16.85,11.18,4,3.27,1,False.
3091,no,no,0,3091,19.38,10.8,3,2.86,1,False.
3092,no,no,0,3092,12.55,9.61,2,2.73,0,False.
3093,no,no,0,3093,23.32,10.92,3,2.21,2,True.
3094,no,no,0,3094,13.5,8.53,2,2.84,1,False.
3095,no,yes,27,3095,21.17,9.71,4,2.86,1,False.
3096,no,yes,36,3096,14.08,8.51,5,2.65,3,False.
3097,no,no,0,3097,16.27,6.48,11,2.7,2,False.
3098,no,no,0,3098,16.31,7.45,4,3.24,0,False.
3099,no,no,0,3099,17.67,8.57,10,2.73,0,False.
3100,no,no,0,3100,16.18,13.05,2,2.81,0,False.
3101,no,yes,32,3101,18.01,7.54,5,2.21,1,False.
3102,no,yes,32,3102,19.63,8.64,9,3.4,3,False.
3103,no,no,0,3103,19.3,14.09,1,3.56,2,False.
3104,no,yes,13,3104,15.4,7.83,2,2.78,0,False.
3105,no,no,0,3105,20.12,11.35,1,2.57,0,False.
3106,no,yes,26,3106,14.73,9.16,5,3.13,1,False.
3107,no,no,0,3107,16.86,16.42,4,2.46,1,False.
3108,no,yes,30,3108,15.5,8.27,8,2.97,2,False.
3109,yes,no,0,3109,16.4,7.57,13,3.02,0,False.
3110,no,yes,28,3110,20.46,11.05,7,2.86,1,False.
3111,no,yes,32,3111,13.18,10.57,5,3.08,1,False.
3112,no,no,0,3112,16.35,6.8,3,2.51,7,True.
3113,no,no,0,3113,18.79,10.31,9,3.78,2,True.
3114,no,no,0,3114,11.3,12.24,1,3.27,0,False.
3115,no,no,0,3115,16.93,7.34,1,2.7,4,False.
3116,no,no,0,3116,17.12,11.89,1,2.38,1,False.
3117,no,no,0,3117,17.86,7.88,7,3.54,2,False.
3118,no,yes,33,3118,16.49,11.4,5,1.4,1,False.
3119,no,no,0,3119,13.63,10.59,10,3.08,0,False.
3120,no,yes,21,3120,21.79,7.14,6,2.92,2,False.
3121,no,no,0,3121,11.76,6.42,7,2.3,1,False.
3122,no,no,0,3122,17.31,7.67,3,3.81,3,False.
3123,no,yes,17,3123,17.09,9.89,5,3.05,0,False.
3124,no,yes,24,3124,15.47,12.19,2,2.54,3,False.
3125,no,no,0,3125,12.02,11.39,3,2.84,4,True.
3126,no,no,0,3126,18.99,11.31,6,2.86,0,False.
3127,no,no,0,3127,16.82,12.8,2,3.16,4,True.
3128,no,no,0,3128,19.56,6.7,11,2.75,3,False.
3129,no,yes,16,3129,15.78,7.27,4,1.51,2,False.
3130,no,yes,25,3130,9.34,7.46,1,2.35,3,False.
3131,no,no,0,3131,13.27,10.98,3,2.24,5,False.
3132,no,no,0,3132,19.58,10.87,5,2.11,2,True.
3133,no,no,0,3133,27.28,7.07,4,2.81,2,False.
3134,no,no,0,3134,9.72,5.15,5,3.08,3,False.
3135,no,no,0,3135,17.54,12.74,3,2.92,1,False.
3136,no,yes,36,3136,15.27,7.48,2,2.78,1,False.
3137,no,no,0,3137,14.25,9.27,5,3.97,3,False.
3138,no,no,0,3138,14.89,6.13,3,3.59,2,False.
3139,no,no,0,3139,20.37,9.98,5,1.92,2,False.
3140,no,no,0,3140,15.25,6.78,6,4.1,5,False.
3141,no,yes,31,3141,18.11,8.67,4,2.89,1,False.
3142,no,no,0,3142,15.44,6.45,4,3.46,2,False.
3143,no,no,0,3143,15.9,9.75,4,2.7,3,False.
3144,no,no,0,3144,13.45,9.71,2,2.78,5,True.
3145,no,no,0,3145,17.65,8.78,4,2.38,3,False.
3146,no,no,0,3146,24.73,10.28,5,3.75,1,False.
3147,no,no,0,3147,10.45,10.28,4,2.3,4,False.
3148,yes,no,0,3148,23.58,9.09,2,2.97,0,True.
3149,no,no,0,3149,18.2,8.69,4,3.21,1,False.
3150,no,yes,14,3150,21.14,8.99,5,2.89,2,False.
3151,no,no,0,3151,23.65,12.96,5,1.92,0,True.
3152,no,no,0,3152,20.96,13.69,4,2.57,1,False.
3153,no,no,0,3153,13.28,8.46,4,2.84,2,False.
3154,no,yes,47,3154,17.34,7.86,3,1.7,2,False.
3155,no,no,0,3155,12.75,12.09,4,2.59,2,False.
3156,no,no,0,3156,16.35,9.67,1,2.81,3,False.
3157,yes,no,0,3157,15.26,7.73,4,1.67,4,True.
3158,no,no,0,3158,17.32,10.68,5,2.51,3,False.
3159,no,no,0,3159,21.08,2.76,6,2.11,1,False.
3160,no,no,0,3160,17.91,10.44,5,0.57,0,False.
3161,no,no,0,3161,15.78,13.5,5,2.7,2,False.
3162,no,no,0,3162,19.56,6.32,3,3.59,0,False.
3163,no,yes,30,3163,24.45,7.97,3,1.86,2,False.
3164,no,no,0,3164,23.22,8.08,5,2.97,1,False.
3165,no,yes,44,3165,14.71,10.89,3,2.46,1,False.
3166,no,no,0,3166,19.16,10.99,2,2.75,2,True.
